Age,Years Work Experience,Income,ZIP Code,Family Size,Monthly Credit Card Spending,Education Level,Value of Mortgage,Personal Loan
55,29,33000,92660,2,400,Advanced/Professional,0,No
60,34,83000,94028,2,2000,Undergrad,249000,No
40,16,89000,90011,4,800,Undergrad,155000,No
62,38,39000,96003,4,2200,Undergrad,0,No
63,39,83000,90025,3,2000,Advanced/Professional,0,No
60,34,108000,92152,2,2000,Undergrad,359000,No
59,34,21000,92028,3,1300,Graduate,0,No
26,1,102000,95521,1,1900,Undergrad,0,No
56,32,48000,94117,1,1600,Advanced/Professional,0,No
58,32,32000,93014,3,1400,Undergrad,0,No
57,31,43000,95616,1,200,Undergrad,0,No
48,23,35000,94025,4,400,Graduate,118000,No
30,6,184000,91911,1,6000,Undergrad,0,No
45,21,140000,91024,2,7600,Undergrad,132000,No
64,38,32000,90065,3,700,Graduate,0,No
44,20,149000,92121,1,1700,Undergrad,0,No
51,25,15000,94720,4,600,Advanced/Professional,0,No
43,16,71000,90089,3,2330,Graduate,0,No
29,3,108000,94304,4,1800,Graduate,0,No
56,30,122000,93555,2,500,Undergrad,0,No
65,41,40000,94542,3,100,Advanced/Professional,0,No
46,22,198000,95521,2,6670,Undergrad,0,No
48,24,79000,90245,4,1400,Graduate,0,No
56,31,84000,92672,1,100,Advanced/Professional,0,No
61,37,31000,92374,3,400,Graduate,0,No
46,20,12000,90250,4,600,Advanced/Professional,0,No
58,34,88000,93555,2,1600,Undergrad,0,No
31,5,29000,95405,2,300,Graduate,131000,No
27,3,201000,95819,1,6330,Undergrad,158000,No
44,20,20000,92780,1,1400,Advanced/Professional,0,No
44,20,15000,90405,1,1000,Undergrad,0,No
51,27,155000,94720,2,400,Undergrad,107000,No
39,13,25000,95370,3,200,Graduate,0,No
32,8,200000,91330,2,6500,Undergrad,565000,No
33,7,101000,93727,1,2700,Graduate,233000,No
40,16,19000,92028,4,400,Graduate,0,No
36,12,188000,91304,2,6500,Undergrad,0,No
52,28,8000,95060,1,300,Undergrad,0,No
54,29,59000,92867,2,2300,Advanced/Professional,152000,No
26,2,72000,92647,4,2600,Undergrad,0,No
39,15,55000,95821,1,1500,Advanced/Professional,0,No
46,19,24000,90025,3,670,Graduate,0,No
57,32,19000,95348,1,1300,Undergrad,0,No
59,33,71000,91335,2,2300,Advanced/Professional,150000,No
52,26,54000,90049,2,1500,Graduate,0,No
52,26,28000,95405,1,300,Advanced/Professional,0,No
50,20,25000,91320,4,400,Advanced/Professional,0,No
41,17,51000,94402,2,600,Advanced/Professional,0,No
43,19,125000,92122,3,2400,Undergrad,0,Yes
25,0,88000,94566,2,1800,Graduate,319000,No
40,16,125000,95125,2,2200,Undergrad,0,No
35,10,79000,94720,4,2100,Advanced/Professional,182000,No
60,36,31000,95051,3,400,Graduate,0,No
57,31,131000,95133,2,2700,Undergrad,394000,No
44,19,70000,92399,1,200,Graduate,230000,No
61,36,38000,91129,3,900,Advanced/Professional,82000,No
33,7,83000,95211,1,2500,Undergrad,0,No
45,20,59000,95008,1,2400,Undergrad,0,No
45,21,121000,94066,1,4700,Undergrad,0,No
64,38,42000,95929,2,700,Advanced/Professional,137000,No
50,24,32000,94701,4,1800,Undergrad,109000,No
28,3,29000,91105,4,800,Undergrad,135000,No
37,12,40000,90065,2,1100,Graduate,0,No
62,36,25000,90740,3,300,Advanced/Professional,0,No
29,5,21000,90717,4,400,Graduate,89000,No
49,23,79000,95819,3,700,Graduate,151000,No
46,22,52000,95814,2,2100,Advanced/Professional,221000,No
60,34,61000,95521,4,1700,Graduate,229000,No
55,31,25000,94720,2,200,Undergrad,0,No
33,8,155000,92717,1,7400,Advanced/Professional,0,Yes
53,29,25000,92008,2,400,Undergrad,0,No
50,24,80000,95616,4,4900,Undergrad,0,No
28,3,55000,92647,4,1700,Graduate,0,No
42,17,23000,95053,2,0,Advanced/Professional,0,No
33,9,60000,90630,1,1200,Undergrad,0,No
40,14,54000,96003,2,700,Undergrad,0,No
31,6,44000,94720,4,800,Undergrad,0,No
41,16,33000,94309,4,0,Graduate,0,No
52,27,45000,94720,2,2000,Graduate,121000,No
65,35,55000,94526,4,1670,Advanced/Professional,89000,No
48,24,134000,94105,1,5000,Undergrad,0,No
45,21,44000,94596,3,600,Graduate,0,No
26,0,149000,95051,2,7200,Undergrad,154000,No
64,38,22000,92697,2,200,Advanced/Professional,0,No
41,14,74000,92691,3,2330,Graduate,0,No
43,18,128000,92093,4,5300,Undergrad,84000,Yes
60,36,62000,94061,4,2200,Undergrad,0,No
62,37,9000,91320,1,100,Undergrad,94000,No
46,21,9000,95023,2,700,Advanced/Professional,0,No
36,11,15000,94720,2,300,Graduate,119000,No
31,5,28000,92037,4,800,Undergrad,0,No
43,18,83000,93109,3,500,Advanced/Professional,0,No
46,22,73000,91360,1,800,Advanced/Professional,117000,No
50,26,42000,94080,4,1100,Graduate,151000,No
52,27,34000,93117,2,700,Graduate,114000,No
27,3,32000,94710,3,1000,Graduate,0,No
34,9,68000,94720,1,2800,Undergrad,0,No
49,24,82000,95051,1,2900,Undergrad,267000,No
52,26,19000,90650,2,700,Graduate,0,No
37,11,60000,95825,2,2800,Undergrad,181000,No
53,27,192000,94720,1,1700,Undergrad,601000,No
54,29,119000,91355,3,2000,Undergrad,0,Yes
29,3,190000,94080,2,4500,Undergrad,0,No
35,11,34000,93117,1,1500,Graduate,0,No
32,6,44000,94608,4,200,Undergrad,0,No
38,13,23000,91116,4,200,Advanced/Professional,0,No
44,20,171000,91330,4,700,Undergrad,567000,Yes
44,20,43000,92124,1,300,Advanced/Professional,0,No
48,22,139000,94309,1,0,Undergrad,0,No
46,20,118000,93009,1,5700,Undergrad,0,No
35,9,113000,94596,3,800,Advanced/Professional,0,Yes
56,32,98000,91355,3,3900,Advanced/Professional,0,Yes
49,24,70000,90024,1,2900,Undergrad,0,No
57,32,42000,92831,2,2100,Advanced/Professional,0,No
35,10,143000,91365,1,8600,Undergrad,0,No
44,20,185000,94086,3,2700,Undergrad,0,Yes
38,14,28000,95821,4,400,Graduate,100000,No
57,33,45000,94080,3,1500,Undergrad,181000,No
35,10,78000,92121,1,2600,Graduate,0,No
29,3,121000,92806,2,1300,Undergrad,0,No
58,32,59000,94542,1,1600,Undergrad,0,No
40,16,64000,92661,4,2670,Undergrad,0,No
51,26,15000,92373,2,0,Undergrad,114000,No
61,36,10000,90740,1,100,Undergrad,0,No
46,20,61000,90036,2,400,Advanced/Professional,0,No
55,31,50000,93010,4,1500,Undergrad,0,No
35,10,79000,95045,4,2100,Advanced/Professional,0,No
60,34,35000,90025,1,200,Undergrad,0,No
28,3,11000,94534,4,500,Advanced/Professional,0,No
43,19,128000,95054,1,4700,Undergrad,0,No
61,36,55000,90033,3,900,Advanced/Professional,0,No
48,22,79000,95747,3,700,Graduate,0,No
65,39,18000,94923,2,400,Undergrad,0,No
45,19,91000,92373,2,1700,Graduate,0,No
36,11,9000,94604,4,200,Advanced/Professional,0,No
45,20,62000,95818,2,2200,Advanced/Professional,0,No
60,34,59000,94110,1,1600,Undergrad,231000,No
47,22,25000,90404,1,100,Undergrad,148000,No
32,7,54000,96008,4,1300,Undergrad,0,No
48,23,112000,93014,1,5100,Graduate,86000,Yes
33,8,125000,91320,1,0,Undergrad,0,No
49,23,194000,94022,4,8300,Graduate,0,Yes
56,32,161000,94720,1,5800,Advanced/Professional,0,Yes
59,33,35000,91105,1,200,Undergrad,171000,No
56,30,113000,92704,2,2700,Undergrad,352000,No
30,4,25000,92123,2,300,Graduate,0,No
59,29,45000,95630,3,2000,Advanced/Professional,0,No
38,13,119000,94571,2,7800,Undergrad,221000,No
47,22,30000,94118,4,400,Graduate,115000,No
54,29,79000,91330,4,3800,Graduate,0,No
34,9,178000,94303,1,800,Advanced/Professional,0,Yes
41,16,23000,94143,2,300,Graduate,118000,No
47,23,171000,94546,2,1400,Undergrad,284000,No
44,19,74000,90041,4,1900,Advanced/Professional,0,No
43,18,103000,90089,3,1000,Undergrad,180000,No
31,7,99000,94720,1,4000,Undergrad,0,No
28,2,43000,95616,4,1300,Advanced/Professional,0,No
55,25,23000,93106,4,400,Advanced/Professional,88000,No
42,17,91000,94583,1,100,Graduate,199000,No
53,29,93000,95051,1,2700,Graduate,256000,No
30,6,154000,90230,1,6000,Undergrad,0,No
65,40,21000,92717,3,100,Advanced/Professional,0,No
43,18,65000,93065,2,2200,Advanced/Professional,0,No
56,32,15000,90089,1,100,Graduate,0,No
25,0,52000,95126,3,2600,Advanced/Professional,159000,No
35,10,30000,95032,3,1300,Undergrad,0,No
50,26,42000,90630,1,1600,Graduate,0,No
36,10,20000,90033,4,300,Undergrad,97000,No
34,8,60000,94015,4,2200,Graduate,0,No
32,6,54000,94596,4,1800,Advanced/Professional,167000,No
51,25,60000,90401,4,2600,Undergrad,97000,No
52,25,41000,95403,3,1000,Graduate,0,No
65,39,30000,94304,3,700,Graduate,0,No
51,24,21000,95014,2,1000,Graduate,0,No
37,13,105000,94066,1,800,Graduate,0,No
35,11,65000,90747,3,2800,Undergrad,240000,No
67,41,20000,91741,2,400,Undergrad,80000,No
30,6,179000,91103,3,4900,Undergrad,142000,Yes
62,38,161000,90274,1,2900,Undergrad,0,No
42,17,82000,95616,1,3700,Advanced/Professional,0,No
48,22,43000,94588,1,1200,Graduate,112000,No
61,36,61000,92103,2,2800,Undergrad,0,No
36,6,90000,91342,4,1800,Advanced/Professional,0,No
48,24,90000,94523,1,2600,Graduate,334000,No
65,39,21000,94553,2,400,Undergrad,0,No
25,1,118000,92833,1,5400,Undergrad,0,No
55,30,44000,94025,2,2000,Graduate,0,No
63,37,110000,95032,1,4100,Advanced/Professional,0,Yes
31,5,99000,94065,4,1800,Graduate,268000,No
43,17,98000,94402,3,1100,Undergrad,0,No
28,4,69000,94538,3,700,Graduate,80000,No
37,11,82000,95819,3,900,Graduate,218000,No
27,3,112000,90066,3,2500,Undergrad,389000,No
62,38,123000,90210,1,2900,Undergrad,0,No
51,24,78000,90037,1,2670,Graduate,0,No
56,30,59000,95833,3,800,Undergrad,159000,No
56,30,78000,90401,3,1700,Graduate,0,No
44,19,49000,94720,4,1900,Advanced/Professional,89000,No
46,19,82000,91365,3,2670,Graduate,0,No
56,32,125000,91330,3,600,Undergrad,342000,Yes
56,30,185000,91711,1,2900,Undergrad,0,No
57,33,163000,94132,1,7400,Undergrad,0,No
31,6,19000,96001,4,1100,Advanced/Professional,104000,No
65,41,115000,94105,4,1700,Graduate,0,No
31,7,81000,95006,2,2000,Graduate,0,No
36,10,93000,94305,1,2800,Advanced/Professional,0,No
56,30,111000,93106,4,300,Undergrad,372000,Yes
52,27,184000,90630,1,8100,Undergrad,0,No
42,18,50000,95126,4,2200,Graduate,0,No
55,30,55000,94110,3,1700,Undergrad,0,No
49,24,13000,94608,1,400,Advanced/Professional,101000,No
51,25,29000,94303,4,100,Undergrad,0,No
26,2,72000,95003,4,2600,Undergrad,0,No
32,7,83000,94304,1,2600,Graduate,0,No
54,29,98000,93065,1,100,Advanced/Professional,0,No
50,24,43000,95630,4,100,Undergrad,0,No
59,33,34000,94115,1,200,Undergrad,0,No
61,36,10000,91365,4,400,Graduate,0,No
43,19,201000,94305,2,6670,Undergrad,0,No
39,14,85000,94005,3,1200,Advanced/Professional,107000,No
56,26,50000,90095,3,1400,Advanced/Professional,0,No
38,14,91000,95060,2,0,Undergrad,0,No
25,-1,112000,92507,2,2000,Undergrad,241000,No
42,17,98000,92866,2,400,Undergrad,275000,No
42,18,115000,93711,1,300,Undergrad,0,No
50,26,22000,92037,4,500,Graduate,112000,No
56,30,101000,90048,3,1700,Graduate,0,No
43,18,83000,95616,2,3800,Advanced/Professional,112000,No
60,35,52000,94709,3,500,Graduate,0,No
42,16,191000,94304,3,4800,Graduate,0,Yes
57,33,134000,92110,4,900,Undergrad,198000,Yes
48,24,54000,95616,1,1600,Graduate,186000,No
37,11,69000,91911,3,2100,Undergrad,0,No
57,32,64000,95138,3,1600,Advanced/Professional,0,No
62,32,53000,96001,4,1670,Advanced/Professional,142000,No
39,9,118000,93555,2,6000,Advanced/Professional,246000,Yes
38,13,19000,92069,2,1400,Graduate,120000,No
54,28,31000,92130,2,400,Advanced/Professional,0,No
45,21,63000,95621,1,800,Advanced/Professional,245000,No
39,15,25000,93023,1,1400,Advanced/Professional,0,No
45,19,22000,90639,1,200,Undergrad,0,No
62,38,78000,92009,1,1800,Advanced/Professional,0,No
43,19,81000,90245,1,300,Undergrad,218000,No
30,6,41000,90095,1,2400,Graduate,0,No
35,10,62000,93106,3,2300,Undergrad,0,No
58,34,35000,94122,1,1200,Advanced/Professional,0,No
44,19,30000,94501,1,600,Advanced/Professional,0,No
56,29,51000,94080,3,1000,Graduate,0,No
28,2,140000,92122,2,2000,Undergrad,0,No
64,39,73000,90073,3,2400,Undergrad,185000,No
63,39,40000,91311,4,1200,Graduate,0,No
44,20,69000,95814,1,800,Advanced/Professional,0,No
34,9,191000,94086,1,4800,Advanced/Professional,0,Yes
50,24,82000,90291,3,3000,Graduate,0,No
51,25,181000,95051,1,3300,Advanced/Professional,589000,Yes
30,4,38000,90245,1,1900,Advanced/Professional,0,No
55,31,23000,94122,2,200,Undergrad,0,No
57,33,55000,92630,1,1800,Advanced/Professional,0,No
43,19,58000,95307,2,3200,Undergrad,0,No
61,36,29000,90210,2,500,Graduate,0,No
49,23,39000,95521,4,2600,Undergrad,0,No
52,28,39000,90095,3,1900,Graduate,83000,No
57,33,30000,93106,3,1500,Undergrad,151000,No
53,23,58000,94720,4,2000,Advanced/Professional,0,No
52,28,62000,94111,1,1800,Advanced/Professional,231000,No
39,15,62000,93955,4,2400,Undergrad,86000,No
58,34,19000,90504,1,1200,Advanced/Professional,0,No
36,12,38000,94109,1,1500,Graduate,0,No
45,21,84000,94550,4,2000,Advanced/Professional,0,No
30,5,78000,92037,1,2600,Graduate,0,No
49,25,22000,90058,4,200,Undergrad,83000,No
44,20,81000,90245,4,2000,Advanced/Professional,277000,No
43,17,32000,90401,3,500,Graduate,0,No
42,18,89000,94539,4,800,Undergrad,184000,No
29,4,121000,90028,2,3300,Undergrad,0,No
28,2,42000,95762,1,1500,Undergrad,0,No
50,24,130000,95833,1,1000,Undergrad,0,No
44,19,30000,95616,4,0,Graduate,0,No
52,26,114000,94304,1,4900,Undergrad,0,No
28,4,155000,90019,1,6330,Undergrad,0,No
62,38,50000,94539,2,1100,Undergrad,0,No
34,10,34000,95060,1,1500,Graduate,111000,No
45,20,94000,90095,3,500,Advanced/Professional,0,No
52,26,114000,91330,2,2400,Graduate,0,No
43,18,89000,94303,3,500,Advanced/Professional,108000,No
54,24,49000,91801,1,1400,Advanced/Professional,0,No
64,38,115000,94105,1,2000,Undergrad,0,No
27,3,148000,92780,1,1500,Undergrad,397000,No
42,17,72000,95616,4,1100,Graduate,203000,No
28,2,114000,94606,4,2100,Advanced/Professional,0,No
47,22,11000,92192,2,0,Undergrad,78000,No
39,13,63000,90095,4,200,Advanced/Professional,242000,No
29,3,113000,94132,2,200,Undergrad,0,No
39,13,80000,95616,2,1800,Undergrad,0,No
41,15,54000,94303,3,500,Advanced/Professional,0,No
37,11,32000,94612,2,1400,Advanced/Professional,0,No
41,17,11000,91330,1,1000,Undergrad,0,No
45,19,141000,94706,1,2400,Undergrad,0,No
52,26,84000,91768,3,3000,Graduate,0,No
58,33,18000,94701,3,100,Graduate,110000,No
31,5,20000,94720,2,300,Undergrad,0,No
26,1,55000,92630,4,1700,Graduate,175000,No
31,7,31000,94920,4,400,Graduate,79000,No
42,17,114000,90065,2,400,Undergrad,0,No
56,31,52000,94118,3,2000,Graduate,0,No
52,28,18000,91301,1,300,Undergrad,120000,No
59,35,55000,90274,1,1800,Advanced/Professional,0,No
32,8,29000,92807,1,200,Advanced/Professional,76000,No
46,22,30000,90747,3,500,Undergrad,0,No
52,28,38000,94302,2,800,Undergrad,0,No
30,5,122000,94545,2,3100,Undergrad,0,No
32,8,183000,94080,1,6000,Undergrad,0,No
35,11,41000,94720,1,2400,Graduate,0,No
49,24,38000,94305,1,1400,Advanced/Professional,0,No
54,30,61000,92093,1,1800,Advanced/Professional,0,No
56,32,103000,94111,3,4000,Advanced/Professional,0,Yes
48,22,80000,93940,2,2400,Graduate,0,No
28,2,22000,95670,1,100,Graduate,0,No
44,17,128000,94928,2,3250,Graduate,0,Yes
30,4,142000,92126,3,4200,Undergrad,359000,Yes
44,20,124000,90277,1,4700,Undergrad,0,No
30,4,44000,92704,1,1900,Advanced/Professional,143000,No
47,23,170000,90254,2,6500,Graduate,0,Yes
64,39,75000,94720,4,100,Graduate,0,No
48,21,78000,94010,3,2000,Graduate,0,No
63,38,31000,92037,1,1100,Advanced/Professional,125000,No
25,0,99000,92735,1,1900,Undergrad,323000,No
61,36,41000,96001,2,1500,Undergrad,0,No
46,21,39000,92507,4,0,Graduate,0,No
57,31,51000,93943,1,1400,Undergrad,0,No
40,15,52000,92691,3,800,Advanced/Professional,113000,No
49,19,169000,95054,3,5670,Advanced/Professional,167000,Yes
30,5,141000,95747,1,800,Undergrad,0,No
41,17,93000,92835,4,800,Undergrad,218000,No
42,15,14000,92064,3,1000,Graduate,0,No
63,39,160000,90089,2,2100,Undergrad,0,No
43,17,44000,94611,1,200,Undergrad,0,No
59,34,33000,94303,3,200,Undergrad,0,No
46,20,103000,91380,4,4800,Advanced/Professional,0,Yes
33,3,71000,93561,4,1800,Advanced/Professional,236000,No
55,29,55000,94720,1,200,Undergrad,151000,No
36,12,113000,94305,4,200,Undergrad,0,Yes
47,20,79000,94720,3,2000,Graduate,185000,No
59,33,80000,93907,2,700,Graduate,0,No
38,12,179000,94596,2,0,Undergrad,380000,No
42,17,9000,91710,2,0,Advanced/Professional,0,No
30,3,61000,92152,4,2000,Graduate,0,No
63,38,111000,95814,2,3900,Undergrad,207000,No
60,35,80000,94608,3,500,Undergrad,0,No
62,37,32000,90266,3,200,Undergrad,0,No
49,23,83000,92126,1,300,Undergrad,0,No
59,33,91000,92821,4,1900,Graduate,329000,No
36,10,29000,93065,4,1000,Undergrad,0,No
46,19,19000,94305,3,670,Graduate,0,No
35,8,52000,95616,2,1000,Graduate,0,No
50,24,150000,94551,1,7300,Undergrad,0,No
51,25,32000,91605,2,400,Advanced/Professional,0,No
41,16,91000,94720,3,500,Advanced/Professional,0,No
45,20,180000,95403,3,8500,Graduate,535000,Yes
41,17,121000,94102,1,300,Undergrad,0,No
57,32,25000,90049,2,200,Advanced/Professional,0,No
51,25,102000,92677,1,300,Undergrad,0,No
52,28,44000,95051,4,900,Graduate,107000,No
43,16,161000,95134,3,8000,Graduate,0,Yes
63,38,134000,90640,3,4000,Graduate,0,Yes
28,4,43000,94803,1,1800,Graduate,0,No
43,18,94000,92717,4,1100,Graduate,0,No
41,15,29000,94024,2,800,Advanced/Professional,98000,No
34,8,38000,90018,4,200,Undergrad,0,No
28,3,120000,94080,1,800,Undergrad,170000,No
58,32,85000,92110,2,2000,Undergrad,161000,No
39,15,89000,92126,2,1900,Undergrad,0,No
49,23,25000,90274,1,1400,Advanced/Professional,0,No
33,8,20000,92691,3,1300,Undergrad,83000,No
37,12,125000,91754,2,3900,Undergrad,0,No
33,7,18000,92093,1,600,Advanced/Professional,0,No
28,3,173000,92121,2,6700,Undergrad,222000,No
54,29,34000,92093,4,100,Advanced/Professional,0,No
63,38,159000,93950,4,4900,Graduate,111000,Yes
57,31,55000,92521,3,2500,Undergrad,219000,No
56,30,32000,94080,2,400,Advanced/Professional,0,No
54,29,65000,94545,4,1800,Advanced/Professional,0,No
29,5,83000,92354,3,1500,Undergrad,0,No
41,16,30000,95814,2,1400,Graduate,0,No
58,32,180000,91770,1,2900,Undergrad,0,No
61,37,13000,90024,2,300,Advanced/Professional,0,No
30,4,35000,90059,4,800,Undergrad,0,No
62,37,95000,91107,3,500,Undergrad,0,No
52,28,83000,94705,1,0,Undergrad,0,No
29,3,39000,95831,4,200,Undergrad,137000,No
46,20,54000,91107,1,700,Advanced/Professional,154000,No
52,27,81000,91942,1,1300,Advanced/Professional,293000,No
40,16,53000,94123,4,2000,Advanced/Professional,0,No
49,23,119000,91030,1,7300,Undergrad,398000,No
34,9,160000,94108,4,8000,Advanced/Professional,0,Yes
35,11,21000,95814,2,1000,Graduate,0,No
26,2,40000,94132,1,1000,Advanced/Professional,0,No
65,40,69000,91706,4,100,Graduate,0,No
52,27,45000,95006,1,1300,Graduate,0,No
32,7,55000,91301,4,2000,Graduate,0,No
31,7,38000,94025,1,200,Advanced/Professional,0,No
36,9,44000,93907,4,1000,Graduate,101000,No
50,24,45000,94105,3,600,Graduate,117000,No
36,12,84000,90291,1,800,Graduate,0,No
51,27,188000,94305,2,6900,Graduate,343000,Yes
39,9,29000,94701,3,2000,Advanced/Professional,151000,No
53,29,95000,94304,1,2700,Graduate,0,No
50,25,79000,95023,1,2900,Undergrad,307000,No
31,4,41000,91360,1,2000,Graduate,0,No
53,23,19000,92673,4,400,Advanced/Professional,84000,No
48,23,75000,94111,4,3600,Advanced/Professional,0,No
57,31,64000,90024,3,2500,Undergrad,208000,No
47,21,174000,94025,4,3200,Advanced/Professional,0,Yes
55,29,54000,95051,2,2300,Advanced/Professional,93000,No
37,11,14000,90740,3,100,Graduate,113000,No
59,35,94000,90089,1,3800,Undergrad,272000,No
53,29,10000,90095,2,400,Undergrad,0,No
31,6,145000,93940,1,800,Undergrad,84000,No
35,5,203000,95032,1,10000,Advanced/Professional,0,Yes
25,-1,81000,92647,2,1600,Advanced/Professional,0,No
37,13,153000,90630,2,6500,Undergrad,0,No
40,14,58000,90245,4,200,Advanced/Professional,0,No
31,5,49000,94114,4,1800,Advanced/Professional,0,No
62,38,132000,90210,1,2900,Undergrad,0,No
41,17,85000,90291,4,200,Advanced/Professional,229000,No
56,32,85000,94132,3,2670,Undergrad,0,No
47,23,178000,93014,1,6500,Advanced/Professional,0,Yes
28,4,104000,94301,3,2500,Undergrad,0,No
60,34,40000,94105,1,1600,Undergrad,0,No
27,2,103000,93117,1,1900,Undergrad,120000,No
57,33,25000,92064,2,1000,Undergrad,0,No
62,36,69000,95039,2,1700,Advanced/Professional,0,No
57,31,30000,95070,3,1400,Undergrad,0,No
44,17,70000,94920,3,2670,Graduate,0,No
31,7,15000,91380,3,900,Advanced/Professional,0,No
31,5,125000,91320,2,1300,Undergrad,0,No
39,13,50000,94923,3,500,Advanced/Professional,0,No
41,17,44000,93106,1,300,Advanced/Professional,0,No
41,17,38000,92182,4,2200,Graduate,180000,No
55,29,64000,93437,3,800,Undergrad,119000,No
28,2,9000,95014,1,100,Graduate,0,No
35,9,44000,92054,3,900,Undergrad,89000,No
44,20,93000,91910,4,800,Undergrad,101000,No
44,19,83000,92121,4,400,Undergrad,141000,No
40,14,179000,94720,2,0,Undergrad,0,No
65,40,40000,94104,1,1100,Advanced/Professional,0,No
35,10,58000,91754,4,700,Advanced/Professional,232000,No
55,31,74000,94607,3,2670,Undergrad,0,No
55,31,15000,95747,1,200,Undergrad,0,No
59,35,11000,94949,2,1000,Undergrad,0,No
39,15,41000,95035,1,2000,Graduate,176000,No
